Edge,Weighted frequency,Node_u_label,Node_v_label,Source_id,Target_id
1343908975744673306589744221553424462279673294717-1343908975744673306589744221553424462279673294717,29.283618581907092,TCP <=,TCP <=,1343908975744673306589744221553424462279673294717,1343908975744673306589744221553424462279673294717
1343908975744673306589744221553424462279673294717-1345309773886921328764805451107636357621530213384,2994.25,TCP <=,Class -1,1343908975744673306589744221553424462279673294717,1345309773886921328764805451107636357621530213384
1343908975744673306589744221553424462279673294717-1375509225989204300559045429796274689340158771149,473.5867970660147,TCP <=,rst_count <=,1343908975744673306589744221553424462279673294717,1375509225989204300559045429796274689340158771149
1343908975744673306589744221553424462279673294717-1379366653555122327876205020011632492492609315477,677.057457212714,TCP <=,Type <=,1343908975744673306589744221553424462279673294717,1379366653555122327876205020011632492492609315477
1343908975744673306589744221553424462279673294717-1390694102288752714886335797250086933489416434790,22.21515892420538,TCP <=,size >,1343908975744673306589744221553424462279673294717,1390694102288752714886335797250086933489416434790
1343908975744673306589744221553424462279673294717-1418025003262016765970487572214907425163069882682,336.25672371638143,TCP <=,IPv >,1343908975744673306589744221553424462279673294717,1418025003262016765970487572214907425163069882682
1343908975744673306589744221553424462279673294717-1418162538066850581097605911983264533342366443794,1278.3814180929096,TCP <=,Header_Length <=,1343908975744673306589744221553424462279673294717,1418162538066850581097605911983264533342366443794
1343908975744673306589744221553424462279673294717-1429650867505148313720594668477948880050562903683,25.244498777506113,TCP <=,syn_flag_number >,1343908975744673306589744221553424462279673294717,1429650867505148313720594668477948880050562903683
1343908975744673306589744221553424462279673294717-1454952188391427871478129207189215566009723810659,613.4413202933986,TCP <=,Std >,1343908975744673306589744221553424462279673294717,1454952188391427871478129207189215566009723810659
1343908975744673306589744221553424462279673294717-1455733501014453866297060548284701359849809242142,10.097799511002446,TCP <=,DHCP <=,1343908975744673306589744221553424462279673294717,1455733501014453866297060548284701359849809242142
1343908975744673306589744221553424462279673294717-153155765823982001952501641876618811106762500815,390.2799511002445,TCP <=,ack_flag_number >,1343908975744673306589744221553424462279673294717,153155765823982001952501641876618811106762500815
1343908975744673306589744221553424462279673294717-160227321490815016489601533331665083666172936667,528.1149144254279,TCP <=,IGMP <=,1343908975744673306589744221553424462279673294717,160227321490815016489601533331665083666172936667
1343908975744673306589744221553424462279673294717-161772624339136553719839337862344762258727720981,2108.4205378973106,TCP <=,ack_flag_number <=,1343908975744673306589744221553424462279673294717,161772624339136553719839337862344762258727720981
1343908975744673306589744221553424462279673294717-171982518954274878349485416184092168691833932185,5327.59902200489,TCP <=,Class 1,1343908975744673306589744221553424462279673294717,171982518954274878349485416184092168691833932185
1343908975744673306589744221553424462279673294717-207766774224049171901964708681563529125144087827,553.106968215159,TCP <=,HTTP >,1343908975744673306589744221553424462279673294717,207766774224049171901964708681563529125144087827
1343908975744673306589744221553424462279673294717-215123608059624622405742600984392925785664489773,178.7310513447433,TCP <=,Variance <=,1343908975744673306589744221553424462279673294717,215123608059624622405742600984392925785664489773
1343908975744673306589744221553424462279673294717-218607780770691257170847497927336330511308420255,56.54767726161369,TCP <=,ack_count >,1343908975744673306589744221553424462279673294717,218607780770691257170847497927336330511308420255
1343908975744673306589744221553424462279673294717-223165296026140232481876277255273629987157553131,26.25427872860636,TCP <=,Header_Length >,1343908975744673306589744221553424462279673294717,223165296026140232481876277255273629987157553131
1343908975744673306589744221553424462279673294717-328762230998630318210090741851512569814964725689,2169.5122249388755,TCP <=,size <=,1343908975744673306589744221553424462279673294717,328762230998630318210090741851512569814964725689
1343908975744673306589744221553424462279673294717-335418722972519651500040442315750311827115323662,807.5715158924205,TCP <=,Rate >,1343908975744673306589744221553424462279673294717,335418722972519651500040442315750311827115323662
1343908975744673306589744221553424462279673294717-338730224709676774412755851787278702947952010784,245.3765281173594,TCP <=,sum <=,1343908975744673306589744221553424462279673294717,338730224709676774412755851787278702947952010784
1343908975744673306589744221553424462279673294717-371266811264664269299964157380215767396824640058,112.08557457212714,TCP <=,ICMP >,1343908975744673306589744221553424462279673294717,371266811264664269299964157380215767396824640058
1343908975744673306589744221553424462279673294717-378316838538499851440768051160724422589084218125,180.75061124694378,TCP <=,IAT <=,1343908975744673306589744221553424462279673294717,378316838538499851440768051160724422589084218125
1343908975744673306589744221553424462279673294717-40351198695966294513339726256484683518911283460,56.54767726161369,TCP <=,fin_flag_number <=,1343908975744673306589744221553424462279673294717,40351198695966294513339726256484683518911283460
1343908975744673306589744221553424462279673294717-417610515582391639059962073933335223318558562917,1839.0617359413204,TCP <=,fin_count <=,1343908975744673306589744221553424462279673294717,417610515582391639059962073933335223318558562917
1343908975744673306589744221553424462279673294717-450410814915736770904937984733342042835793211647,277.18459657701715,TCP <=,ece_flag_number <=,1343908975744673306589744221553424462279673294717,450410814915736770904937984733342042835793211647
1343908975744673306589744221553424462279673294717-456981593260173952852784572082992124101289568915,100.97799511002445,TCP <=,TCP >,1343908975744673306589744221553424462279673294717,456981593260173952852784572082992124101289568915
1343908975744673306589744221553424462279673294717-475011065740486827108472353828139148231878458661,285.7677261613692,TCP <=,syn_flag_number <=,1343908975744673306589744221553424462279673294717,475011065740486827108472353828139148231878458661
1343908975744673306589744221553424462279673294717-487843867272814109640259913959993110004068841052,224.42359413202934,TCP <=,AVG >,1343908975744673306589744221553424462279673294717,487843867272814109640259913959993110004068841052
1343908975744673306589744221553424462279673294717-505469541859377927785473031559292540931343582537,2817.538508557457,TCP <=,ICMP <=,1343908975744673306589744221553424462279673294717,505469541859377927785473031559292540931343582537
1343908975744673306589744221553424462279673294717-510505520442458443414009447271658614884328320759,270.62102689486557,TCP <=,IRC <=,1343908975744673306589744221553424462279673294717,510505520442458443414009447271658614884328320759
1343908975744673306589744221553424462279673294717-520582048177068818674784514618258893555315007951,261.7854523227384,TCP <=,LLC <=,1343908975744673306589744221553424462279673294717,520582048177068818674784514618258893555315007951
1343908975744673306589744221553424462279673294717-559797210707093786647851972932919518973015855277,148.43765281173594,TCP <=,fin_count >,1343908975744673306589744221553424462279673294717,559797210707093786647851972932919518973015855277
1343908975744673306589744221553424462279673294717-565103970815292376991711972572924808853013487374,3.0293398533007334,TCP <=,IGMP >,1343908975744673306589744221553424462279673294717,565103970815292376991711972572924808853013487374
1343908975744673306589744221553424462279673294717-569123040751934560481271658954372810915922105207,332.21760391198046,TCP <=,AVG <=,1343908975744673306589744221553424462279673294717,569123040751934560481271658954372810915922105207
1343908975744673306589744221553424462279673294717-64377807084757001895684323011847661640759168792,666.7072127139364,TCP <=,Max <=,1343908975744673306589744221553424462279673294717,64377807084757001895684323011847661640759168792
1343908975744673306589744221553424462279673294717-681078890404174620223416780986783609679186091789,12.117359413202934,TCP <=,IPv <=,1343908975744673306589744221553424462279673294717,681078890404174620223416780986783609679186091789
1343908975744673306589744221553424462279673294717-681503808608794911981134712221284126975357543438,687.9125916870416,TCP <=,syn_count <=,1343908975744673306589744221553424462279673294717,681503808608794911981134712221284126975357543438
1343908975744673306589744221553424462279673294717-684418957212367241623111035135876005715150589706,3255.530562347188,TCP <=,HTTP <=,1343908975744673306589744221553424462279673294717,684418957212367241623111035135876005715150589706
1343908975744673306589744221553424462279673294717-714914936218336719861297767221934377853836589461,425.62224938875306,TCP <=,UDP >,1343908975744673306589744221553424462279673294717,714914936218336719861297767221934377853836589461
1343908975744673306589744221553424462279673294717-786396322989194697344344278946426998739971577495,822.9706601466993,TCP <=,HTTPS <=,1343908975744673306589744221553424462279673294717,786396322989194697344344278946426998739971577495
1343908975744673306589744221553424462279673294717-795584812918386367255521286735341258439959854242,189.83863080684597,TCP <=,syn_count >,1343908975744673306589744221553424462279673294717,795584812918386367255521286735341258439959854242
1343908975744673306589744221553424462279673294717-835140271881840015202809914014108690929910415575,84.82151589242054,TCP <=,IAT >,1343908975744673306589744221553424462279673294717,835140271881840015202809914014108690929910415575
1343908975744673306589744221553424462279673294717-841356973986788424033641854148712928121319667477,169.64303178484107,TCP <=,Variance >,1343908975744673306589744221553424462279673294717,841356973986788424033641854148712928121319667477
1343908975744673306589744221553424462279673294717-841518471221275042570144506781210008737201997031,166.8661369193154,TCP <=,Min <=,1343908975744673306589744221553424462279673294717,841518471221275042570144506781210008737201997031
1343908975744673306589744221553424462279673294717-843826879422383561066103188424018239931401286651,2.019559902200489,TCP <=,ack_count <=,1343908975744673306589744221553424462279673294717,843826879422383561066103188424018239931401286651
1343908975744673306589744221553424462279673294717-896530251803066355404557928035950607124936193677,79.77261613691932,TCP <=,psh_flag_number <=,1343908975744673306589744221553424462279673294717,896530251803066355404557928035950607124936193677
1343908975744673306589744221553424462279673294717-922599836131670820904126277297069322180441856169,1190.7830073349633,TCP <=,Rate <=,1343908975744673306589744221553424462279673294717,922599836131670820904126277297069322180441856169
1343908975744673306589744221553424462279673294717-926368966621798523173828527325665066772113177503,775.7634474327629,TCP <=,UDP <=,1343908975744673306589744221553424462279673294717,926368966621798523173828527325665066772113177503
1343908975744673306589744221553424462279673294717-940331364486966071141541838460909450599289486914,6.058679706601467,TCP <=,rst_count >,1343908975744673306589744221553424462279673294717,940331364486966071141541838460909450599289486914
1343908975744673306589744221553424462279673294717-974265510705878984211701297112044370513255377925,2450.4834963325184,TCP <=,Std <=,1343908975744673306589744221553424462279673294717,974265510705878984211701297112044370513255377925
1345309773886921328764805451107636357621530213384-1043469376771332113858820724324827897913309990452,6091.75,Class -1,LLC >,1345309773886921328764805451107636357621530213384,1043469376771332113858820724324827897913309990452
1345309773886921328764805451107636357621530213384-1043754360836331848364792327262011021650379248223,2478.0,Class -1,DNS >,1345309773886921328764805451107636357621530213384,1043754360836331848364792327262011021650379248223
1345309773886921328764805451107636357621530213384-1070253533701240439447821754319583826073025846503,10015.25,Class -1,Max >,1345309773886921328764805451107636357621530213384,1070253533701240439447821754319583826073025846503
1345309773886921328764805451107636357621530213384-1077028023530208599426324724984012030801332581683,8053.5,Class -1,Time_To_Live >,1345309773886921328764805451107636357621530213384,1077028023530208599426324724984012030801332581683
1345309773886921328764805451107636357621530213384-1085488307210616684491611463585545838953333018237,2581.25,Class -1,Type >,1345309773886921328764805451107636357621530213384,1085488307210616684491611463585545838953333018237
1345309773886921328764805451107636357621530213384-1091995366823138898995898948102109473193356840202,10428.25,Class -1,DNS <=,1345309773886921328764805451107636357621530213384,1091995366823138898995898948102109473193356840202
1345309773886921328764805451107636357621530213384-109928824856976412487775174607761519739702474552,1342.25,Class -1,Number <=,1345309773886921328764805451107636357621530213384,109928824856976412487775174607761519739702474552
1345309773886921328764805451107636357621530213384-1118614325010621431186771152252517336813918651911,10118.5,Class -1,sum >,1345309773886921328764805451107636357621530213384,1118614325010621431186771152252517336813918651911
1345309773886921328764805451107636357621530213384-1142857970576506471478393393000113013376204379484,1961.75,Class -1,rst_flag_number <=,1345309773886921328764805451107636357621530213384,1142857970576506471478393393000113013376204379484
1345309773886921328764805451107636357621530213384-1184472685782376059334758133512718430805424685192,722.75,Class -1,SSH >,1345309773886921328764805451107636357621530213384,1184472685782376059334758133512718430805424685192
1345309773886921328764805451107636357621530213384-119501872384761655346741968946796756296882526119,3407.25,Class -1,ARP <=,1345309773886921328764805451107636357621530213384,119501872384761655346741968946796756296882526119
1345309773886921328764805451107636357621530213384-1232849963170894971818913290506039176322619533319,1032.5,Class -1,psh_flag_number >,1345309773886921328764805451107636357621530213384,1232849963170894971818913290506039176322619533319
1345309773886921328764805451107636357621530213384-1233133706649643691022119102239698495899057226060,7537.25,Class -1,Time_To_Live <=,1345309773886921328764805451107636357621530213384,1233133706649643691022119102239698495899057226060
1345309773886921328764805451107636357621530213384-1236189254858718471128603624930063881324958313531,1032.5,Class -1,HTTPS >,1345309773886921328764805451107636357621530213384,1236189254858718471128603624930063881324958313531
1345309773886921328764805451107636357621530213384-1239329028096551917906154637654656383307088642249,1858.5,Class -1,cwr_flag_number <=,1345309773886921328764805451107636357621530213384,1239329028096551917906154637654656383307088642249
1345309773886921328764805451107636357621530213384-1244200006508864238414081275966745179431479901918,3304.0,Class -1,ARP >,1345309773886921328764805451107636357621530213384,1244200006508864238414081275966745179431479901918
1345309773886921328764805451107636357621530213384-1251276136943778783713685275011300537715092657394,5782.0,Class -1,fin_flag_number >,1345309773886921328764805451107636357621530213384,1251276136943778783713685275011300537715092657394
1345309773886921328764805451107636357621530213384-1329847435934461746074927120436757452470095790255,1239.0,Class -1,Min >,1345309773886921328764805451107636357621530213384,1329847435934461746074927120436757452470095790255
1345309773886921328764805451107636357621530213384-1338222599102815322204523610829624561969283441716,7227.5,Class -1,SSH <=,1345309773886921328764805451107636357621530213384,1338222599102815322204523610829624561969283441716
1345309773886921328764805451107636357621530213384-1343908975744673306589744221553424462279673294717,1342.25,Class -1,TCP <=,1345309773886921328764805451107636357621530213384,1343908975744673306589744221553424462279673294717
1345309773886921328764805451107636357621530213384-1375509225989204300559045429796274689340158771149,4026.75,Class -1,rst_count <=,1345309773886921328764805451107636357621530213384,1375509225989204300559045429796274689340158771149
1345309773886921328764805451107636357621530213384-1379366653555122327876205020011632492492609315477,5885.25,Class -1,Type <=,1345309773886921328764805451107636357621530213384,1379366653555122327876205020011632492492609315477
1345309773886921328764805451107636357621530213384-1390694102288752714886335797250086933489416434790,5988.5,Class -1,size >,1345309773886921328764805451107636357621530213384,1390694102288752714886335797250086933489416434790
1345309773886921328764805451107636357621530213384-1418025003262016765970487572214907425163069882682,8879.5,Class -1,IPv >,1345309773886921328764805451107636357621530213384,1418025003262016765970487572214907425163069882682
1345309773886921328764805451107636357621530213384-1418162538066850581097605911983264533342366443794,5162.5,Class -1,Header_Length <=,1345309773886921328764805451107636357621530213384,1418162538066850581097605911983264533342366443794
1345309773886921328764805451107636357621530213384-1429650867505148313720594668477948880050562903683,3097.5,Class -1,syn_flag_number >,1345309773886921328764805451107636357621530213384,1429650867505148313720594668477948880050562903683
1345309773886921328764805451107636357621530213384-1454952188391427871478129207189215566009723810659,5678.75,Class -1,Std >,1345309773886921328764805451107636357621530213384,1454952188391427871478129207189215566009723810659
1345309773886921328764805451107636357621530213384-1455733501014453866297060548284701359849809242142,2994.25,Class -1,DHCP <=,1345309773886921328764805451107636357621530213384,1455733501014453866297060548284701359849809242142
1345309773886921328764805451107636357621530213384-153155765823982001952501641876618811106762500815,1342.25,Class -1,ack_flag_number >,1345309773886921328764805451107636357621530213384,153155765823982001952501641876618811106762500815
1345309773886921328764805451107636357621530213384-160227321490815016489601533331665083666172936667,7537.25,Class -1,IGMP <=,1345309773886921328764805451107636357621530213384,160227321490815016489601533331665083666172936667
1345309773886921328764805451107636357621530213384-161772624339136553719839337862344762258727720981,5162.5,Class -1,ack_flag_number <=,1345309773886921328764805451107636357621530213384,161772624339136553719839337862344762258727720981
1345309773886921328764805451107636357621530213384-207766774224049171901964708681563529125144087827,3407.25,Class -1,HTTP >,1345309773886921328764805451107636357621530213384,207766774224049171901964708681563529125144087827
1345309773886921328764805451107636357621530213384-215123608059624622405742600984392925785664489773,10325.0,Class -1,Variance <=,1345309773886921328764805451107636357621530213384,215123608059624622405742600984392925785664489773
1345309773886921328764805451107636357621530213384-218607780770691257170847497927336330511308420255,2994.25,Class -1,ack_count >,1345309773886921328764805451107636357621530213384,218607780770691257170847497927336330511308420255
1345309773886921328764805451107636357621530213384-223165296026140232481876277255273629987157553131,4439.75,Class -1,Header_Length >,1345309773886921328764805451107636357621530213384,223165296026140232481876277255273629987157553131
1345309773886921328764805451107636357621530213384-328762230998630318210090741851512569814964725689,8053.5,Class -1,size <=,1345309773886921328764805451107636357621530213384,328762230998630318210090741851512569814964725689
1345309773886921328764805451107636357621530213384-335418722972519651500040442315750311827115323662,7227.5,Class -1,Rate >,1345309773886921328764805451107636357621530213384,335418722972519651500040442315750311827115323662
1345309773886921328764805451107636357621530213384-337274849629170698169636561573185333120886675912,309.75,Class -1,ece_flag_number >,1345309773886921328764805451107636357621530213384,337274849629170698169636561573185333120886675912
1345309773886921328764805451107636357621530213384-338730224709676774412755851787278702947952010784,5885.25,Class -1,sum <=,1345309773886921328764805451107636357621530213384,338730224709676774412755851787278702947952010784
1345309773886921328764805451107636357621530213384-371266811264664269299964157380215767396824640058,2271.5,Class -1,ICMP >,1345309773886921328764805451107636357621530213384,371266811264664269299964157380215767396824640058
1345309773886921328764805451107636357621530213384-378316838538499851440768051160724422589084218125,12286.75,Class -1,IAT <=,1345309773886921328764805451107636357621530213384,378316838538499851440768051160724422589084218125
1345309773886921328764805451107636357621530213384-40351198695966294513339726256484683518911283460,4336.5,Class -1,fin_flag_number <=,1345309773886921328764805451107636357621530213384,40351198695966294513339726256484683518911283460
1345309773886921328764805451107636357621530213384-417610515582391639059962073933335223318558562917,3510.5,Class -1,fin_count <=,1345309773886921328764805451107636357621530213384,417610515582391639059962073933335223318558562917
1345309773886921328764805451107636357621530213384-426624906449189252299067265451872698344494536313,8156.75,Class -1,Number >,1345309773886921328764805451107636357621530213384,426624906449189252299067265451872698344494536313
1345309773886921328764805451107636357621530213384-450410814915736770904937984733342042835793211647,2684.5,Class -1,ece_flag_number <=,1345309773886921328764805451107636357621530213384,450410814915736770904937984733342042835793211647
1345309773886921328764805451107636357621530213384-456981593260173952852784572082992124101289568915,4026.75,Class -1,TCP >,1345309773886921328764805451107636357621530213384,456981593260173952852784572082992124101289568915
1345309773886921328764805451107636357621530213384-475011065740486827108472353828139148231878458661,5678.75,Class -1,syn_flag_number <=,1345309773886921328764805451107636357621530213384,475011065740486827108472353828139148231878458661
1345309773886921328764805451107636357621530213384-487843867272814109640259913959993110004068841052,5369.0,Class -1,AVG >,1345309773886921328764805451107636357621530213384,487843867272814109640259913959993110004068841052
1345309773886921328764805451107636357621530213384-505469541859377927785473031559292540931343582537,9086.0,Class -1,ICMP <=,1345309773886921328764805451107636357621530213384,505469541859377927785473031559292540931343582537
1345309773886921328764805451107636357621530213384-510505520442458443414009447271658614884328320759,1342.25,Class -1,IRC <=,1345309773886921328764805451107636357621530213384,510505520442458443414009447271658614884328320759
1345309773886921328764805451107636357621530213384-520582048177068818674784514618258893555315007951,2374.75,Class -1,LLC <=,1345309773886921328764805451107636357621530213384,520582048177068818674784514618258893555315007951
1345309773886921328764805451107636357621530213384-559797210707093786647851972932919518973015855277,14042.0,Class -1,fin_count >,1345309773886921328764805451107636357621530213384,559797210707093786647851972932919518973015855277
1345309773886921328764805451107636357621530213384-569123040751934560481271658954372810915922105207,6195.0,Class -1,AVG <=,1345309773886921328764805451107636357621530213384,569123040751934560481271658954372810915922105207
1345309773886921328764805451107636357621530213384-629827923182617752624696690572530002196221478554,413.0,Class -1,DHCP >,1345309773886921328764805451107636357621530213384,629827923182617752624696690572530002196221478554
1345309773886921328764805451107636357621530213384-64377807084757001895684323011847661640759168792,15694.0,Class -1,Max <=,1345309773886921328764805451107636357621530213384,64377807084757001895684323011847661640759168792
1345309773886921328764805451107636357621530213384-681078890404174620223416780986783609679186091789,2684.5,Class -1,IPv <=,1345309773886921328764805451107636357621530213384,681078890404174620223416780986783609679186091789
1345309773886921328764805451107636357621530213384-681503808608794911981134712221284126975357543438,13732.25,Class -1,syn_count <=,1345309773886921328764805451107636357621530213384,681503808608794911981134712221284126975357543438
1345309773886921328764805451107636357621530213384-684418957212367241623111035135876005715150589706,9499.0,Class -1,HTTP <=,1345309773886921328764805451107636357621530213384,684418957212367241623111035135876005715150589706
1345309773886921328764805451107636357621530213384-714914936218336719861297767221934377853836589461,2581.25,Class -1,UDP >,1345309773886921328764805451107636357621530213384,714914936218336719861297767221934377853836589461
1345309773886921328764805451107636357621530213384-786396322989194697344344278946426998739971577495,9808.75,Class -1,HTTPS <=,1345309773886921328764805451107636357621530213384,786396322989194697344344278946426998739971577495
1345309773886921328764805451107636357621530213384-791432257472445298809701838101022411569407290467,7950.25,Class -1,rst_flag_number >,1345309773886921328764805451107636357621530213384,791432257472445298809701838101022411569407290467
1345309773886921328764805451107636357621530213384-795584812918386367255521286735341258439959854242,11151.0,Class -1,syn_count >,1345309773886921328764805451107636357621530213384,795584812918386367255521286735341258439959854242
1345309773886921328764805451107636357621530213384-835140271881840015202809914014108690929910415575,9189.25,Class -1,IAT >,1345309773886921328764805451107636357621530213384,835140271881840015202809914014108690929910415575
1345309773886921328764805451107636357621530213384-841356973986788424033641854148712928121319667477,6195.0,Class -1,Variance >,1345309773886921328764805451107636357621530213384,841356973986788424033641854148712928121319667477
1345309773886921328764805451107636357621530213384-841518471221275042570144506781210008737201997031,7950.25,Class -1,Min <=,1345309773886921328764805451107636357621530213384,841518471221275042570144506781210008737201997031
1345309773886921328764805451107636357621530213384-843826879422383561066103188424018239931401286651,7743.75,Class -1,ack_count <=,1345309773886921328764805451107636357621530213384,843826879422383561066103188424018239931401286651
1345309773886921328764805451107636357621530213384-896530251803066355404557928035950607124936193677,8569.75,Class -1,psh_flag_number <=,1345309773886921328764805451107636357621530213384,896530251803066355404557928035950607124936193677
1345309773886921328764805451107636357621530213384-922599836131670820904126277297069322180441856169,10325.0,Class -1,Rate <=,1345309773886921328764805451107636357621530213384,922599836131670820904126277297069322180441856169
1345309773886921328764805451107636357621530213384-926368966621798523173828527325665066772113177503,8053.5,Class -1,UDP <=,1345309773886921328764805451107636357621530213384,926368966621798523173828527325665066772113177503
1345309773886921328764805451107636357621530213384-940331364486966071141541838460909450599289486914,16623.25,Class -1,rst_count >,1345309773886921328764805451107636357621530213384,940331364486966071141541838460909450599289486914
1345309773886921328764805451107636357621530213384-974265510705878984211701297112044370513255377925,10634.75,Class -1,Std <=,1345309773886921328764805451107636357621530213384,974265510705878984211701297112044370513255377925
1375509225989204300559045429796274689340158771149-1043469376771332113858820724324827897913309990452,5845.616136919316,rst_count <=,LLC >,1375509225989204300559045429796274689340158771149,1043469376771332113858820724324827897913309990452
1375509225989204300559045429796274689340158771149-1043754360836331848364792327262011021650379248223,128.49449877750612,rst_count <=,DNS >,1375509225989204300559045429796274689340158771149,1043754360836331848364792327262011021650379248223
1375509225989204300559045429796274689340158771149-1070253533701240439447821754319583826073025846503,5758.2701711491445,rst_count <=,Max >,1375509225989204300559045429796274689340158771149,1070253533701240439447821754319583826073025846503
1375509225989204300559045429796274689340158771149-1077028023530208599426324724984012030801332581683,417.7964547677262,rst_count <=,Time_To_Live >,1375509225989204300559045429796274689340158771149,1077028023530208599426324724984012030801332581683
1375509225989204300559045429796274689340158771149-1085488307210616684491611463585545838953333018237,658.3765281173595,rst_count <=,Type >,1375509225989204300559045429796274689340158771149,1085488307210616684491611463585545838953333018237
1375509225989204300559045429796274689340158771149-1091995366823138898995898948102109473193356840202,2116.2463325183376,rst_count <=,DNS <=,1375509225989204300559045429796274689340158771149,1091995366823138898995898948102109473193356840202
1375509225989204300559045429796274689340158771149-109928824856976412487775174607761519739702474552,3937.1320293398535,rst_count <=,Number <=,1375509225989204300559045429796274689340158771149,109928824856976412487775174607761519739702474552
1375509225989204300559045429796274689340158771149-1118614325010621431186771152252517336813918651911,284.2530562347188,rst_count <=,sum >,1375509225989204300559045429796274689340158771149,1118614325010621431186771152252517336813918651911
1375509225989204300559045429796274689340158771149-1142857970576506471478393393000113013376204379484,2002.393643031785,rst_count <=,rst_flag_number <=,1375509225989204300559045429796274689340158771149,1142857970576506471478393393000113013376204379484
1375509225989204300559045429796274689340158771149-1184472685782376059334758133512718430805424685192,415.27200488997556,rst_count <=,SSH >,1375509225989204300559045429796274689340158771149,1184472685782376059334758133512718430805424685192
1375509225989204300559045429796274689340158771149-119501872384761655346741968946796756296882526119,833.0684596577017,rst_count <=,ARP <=,1375509225989204300559045429796274689340158771149,119501872384761655346741968946796756296882526119
1375509225989204300559045429796274689340158771149-1232849963170894971818913290506039176322619533319,118.14425427872861,rst_count <=,psh_flag_number >,1375509225989204300559045429796274689340158771149,1232849963170894971818913290506039176322619533319
1375509225989204300559045429796274689340158771149-1233133706649643691022119102239698495899057226060,56.54767726161369,rst_count <=,Time_To_Live <=,1375509225989204300559045429796274689340158771149,1233133706649643691022119102239698495899057226060
1375509225989204300559045429796274689340158771149-1236189254858718471128603624930063881324958313531,5793.107579462103,rst_count <=,HTTPS >,1375509225989204300559045429796274689340158771149,1236189254858718471128603624930063881324958313531
1375509225989204300559045429796274689340158771149-1239329028096551917906154637654656383307088642249,7869.720048899756,rst_count <=,cwr_flag_number <=,1375509225989204300559045429796274689340158771149,1239329028096551917906154637654656383307088642249
1375509225989204300559045429796274689340158771149-1244200006508864238414081275966745179431479901918,109.30867970660147,rst_count <=,ARP >,1375509225989204300559045429796274689340158771149,1244200006508864238414081275966745179431479901918
1375509225989204300559045429796274689340158771149-1251276136943778783713685275011300537715092657394,17.16625916870416,rst_count <=,fin_flag_number >,1375509225989204300559045429796274689340158771149,1251276136943778783713685275011300537715092657394
1375509225989204300559045429796274689340158771149-1329847435934461746074927120436757452470095790255,37.36185819070905,rst_count <=,Min >,1375509225989204300559045429796274689340158771149,1329847435934461746074927120436757452470095790255
1375509225989204300559045429796274689340158771149-1338222599102815322204523610829624561969283441716,20372.058068459657,rst_count <=,SSH <=,1375509225989204300559045429796274689340158771149,1338222599102815322204523610829624561969283441716
1375509225989204300559045429796274689340158771149-1343908975744673306589744221553424462279673294717,497.82151589242056,rst_count <=,TCP <=,1375509225989204300559045429796274689340158771149,1343908975744673306589744221553424462279673294717
1375509225989204300559045429796274689340158771149-1345309773886921328764805451107636357621530213384,2271.5,rst_count <=,Class -1,1375509225989204300559045429796274689340158771149,1345309773886921328764805451107636357621530213384
1375509225989204300559045429796274689340158771149-1375509225989204300559045429796274689340158771149,10390.635696821517,rst_count <=,rst_count <=,1375509225989204300559045429796274689340158771149,1375509225989204300559045429796274689340158771149
1375509225989204300559045429796274689340158771149-1379366653555122327876205020011632492492609315477,7375.432762836186,rst_count <=,Type <=,1375509225989204300559045429796274689340158771149,1379366653555122327876205020011632492492609315477
1375509225989204300559045429796274689340158771149-1390694102288752714886335797250086933489416434790,2072.0684596577016,rst_count <=,size >,1375509225989204300559045429796274689340158771149,1390694102288752714886335797250086933489416434790
1375509225989204300559045429796274689340158771149-1418025003262016765970487572214907425163069882682,10562.550733496333,rst_count <=,IPv >,1375509225989204300559045429796274689340158771149,1418025003262016765970487572214907425163069882682
1375509225989204300559045429796274689340158771149-1418162538066850581097605911983264533342366443794,5673.953545232274,rst_count <=,Header_Length <=,1375509225989204300559045429796274689340158771149,1418162538066850581097605911983264533342366443794
1375509225989204300559045429796274689340158771149-1429650867505148313720594668477948880050562903683,731.3331295843522,rst_count <=,syn_flag_number >,1375509225989204300559045429796274689340158771149,1429650867505148313720594668477948880050562903683
1375509225989204300559045429796274689340158771149-1455733501014453866297060548284701359849809242142,14791.256723716382,rst_count <=,DHCP <=,1375509225989204300559045429796274689340158771149,1455733501014453866297060548284701359849809242142
1375509225989204300559045429796274689340158771149-153155765823982001952501641876618811106762500815,2175.066014669927,rst_count <=,ack_flag_number >,1375509225989204300559045429796274689340158771149,153155765823982001952501641876618811106762500815
1375509225989204300559045429796274689340158771149-160227321490815016489601533331665083666172936667,11938.375916870416,rst_count <=,IGMP <=,1375509225989204300559045429796274689340158771149,160227321490815016489601533331665083666172936667
1375509225989204300559045429796274689340158771149-161772624339136553719839337862344762258727720981,1028.9657701711492,rst_count <=,ack_flag_number <=,1375509225989204300559045429796274689340158771149,161772624339136553719839337862344762258727720981
1375509225989204300559045429796274689340158771149-171982518954274878349485416184092168691833932185,48861.232273838636,rst_count <=,Class 1,1375509225989204300559045429796274689340158771149,171982518954274878349485416184092168691833932185
1375509225989204300559045429796274689340158771149-207766774224049171901964708681563529125144087827,1730.510391198044,rst_count <=,HTTP >,1375509225989204300559045429796274689340158771149,207766774224049171901964708681563529125144087827
