Edge,Weighted frequency,Node_u_label,Node_v_label,Source_id,Target_id
1251276136943778783713685275011300537715092657394-1418162538066850581097605911983264533342366443794,17.171857166150335,fin_flag_number >,Header_Length <=,1251276136943778783713685275011300537715092657394,1418162538066850581097605911983264533342366443794
1251276136943778783713685275011300537715092657394-1429650867505148313720594668477948880050562903683,5640.417440288656,fin_flag_number >,syn_flag_number >,1251276136943778783713685275011300537715092657394,1429650867505148313720594668477948880050562903683
1251276136943778783713685275011300537715092657394-1454952188391427871478129207189215566009723810659,102.02103375183434,fin_flag_number >,Std >,1251276136943778783713685275011300537715092657394,1454952188391427871478129207189215566009723810659
1251276136943778783713685275011300537715092657394-1455733501014453866297060548284701359849809242142,89.89972281102234,fin_flag_number >,DHCP <=,1251276136943778783713685275011300537715092657394,1455733501014453866297060548284701359849809242142
1251276136943778783713685275011300537715092657394-153155765823982001952501641876618811106762500815,1234.467542064874,fin_flag_number >,ack_flag_number >,1251276136943778783713685275011300537715092657394,153155765823982001952501641876618811106762500815
1251276136943778783713685275011300537715092657394-160227321490815016489601533331665083666172936667,46.46502527311267,fin_flag_number >,IGMP <=,1251276136943778783713685275011300537715092657394,160227321490815016489601533331665083666172936667
1251276136943778783713685275011300537715092657394-161772624339136553719839337862344762258727720981,1365.7817439236705,fin_flag_number >,ack_flag_number <=,1251276136943778783713685275011300537715092657394,161772624339136553719839337862344762258727720981
1251276136943778783713685275011300537715092657394-171982518954274878349485416184092168691833932185,2688.9108103701287,fin_flag_number >,Class 1,1251276136943778783713685275011300537715092657394,171982518954274878349485416184092168691833932185
1251276136943778783713685275011300537715092657394-207766774224049171901964708681563529125144087827,23.232512636556336,fin_flag_number >,HTTP >,1251276136943778783713685275011300537715092657394,207766774224049171901964708681563529125144087827
1251276136943778783713685275011300537715092657394-215123608059624622405742600984392925785664489773,1221.5805031479622,fin_flag_number >,Variance <=,1251276136943778783713685275011300537715092657394,215123608059624622405742600984392925785664489773
1251276136943778783713685275011300537715092657394-218607780770691257170847497927336330511308420255,39.394260557639,fin_flag_number >,ack_count >,1251276136943778783713685275011300537715092657394,218607780770691257170847497927336330511308420255
1251276136943778783713685275011300537715092657394-223165296026140232481876277255273629987157553131,254.38460891107337,fin_flag_number >,Header_Length >,1251276136943778783713685275011300537715092657394,223165296026140232481876277255273629987157553131
1251276136943778783713685275011300537715092657394-335418722972519651500040442315750311827115323662,3246.0675194479363,fin_flag_number >,Rate >,1251276136943778783713685275011300537715092657394,335418722972519651500040442315750311827115323662
1251276136943778783713685275011300537715092657394-338730224709676774412755851787278702947952010784,3012.1294767071845,fin_flag_number >,sum <=,1251276136943778783713685275011300537715092657394,338730224709676774412755851787278702947952010784
1251276136943778783713685275011300537715092657394-371266811264664269299964157380215767396824640058,2.0202184901353335,fin_flag_number >,ICMP >,1251276136943778783713685275011300537715092657394,371266811264664269299964157380215767396824640058
1251276136943778783713685275011300537715092657394-378316838538499851440768051160724422589084218125,271.71938692320236,fin_flag_number >,IAT <=,1251276136943778783713685275011300537715092657394,378316838538499851440768051160724422589084218125
1251276136943778783713685275011300537715092657394-40351198695966294513339726256484683518911283460,7997.311858638881,fin_flag_number >,fin_flag_number <=,1251276136943778783713685275011300537715092657394,40351198695966294513339726256484683518911283460
1251276136943778783713685275011300537715092657394-426624906449189252299067265451872698344494536313,600.5262382773258,fin_flag_number >,Number >,1251276136943778783713685275011300537715092657394,426624906449189252299067265451872698344494536313
1251276136943778783713685275011300537715092657394-450410814915736770904937984733342042835793211647,168.60678350331102,fin_flag_number >,ece_flag_number <=,1251276136943778783713685275011300537715092657394,450410814915736770904937984733342042835793211647
1251276136943778783713685275011300537715092657394-475011065740486827108472353828139148231878458661,7149.471776165956,fin_flag_number >,syn_flag_number <=,1251276136943778783713685275011300537715092657394,475011065740486827108472353828139148231878458661
1251276136943778783713685275011300537715092657394-505469541859377927785473031559292540931343582537,31.31338659709767,fin_flag_number >,ICMP <=,1251276136943778783713685275011300537715092657394,505469541859377927785473031559292540931343582537
1251276136943778783713685275011300537715092657394-520582048177068818674784514618258893555315007951,20.202184901353334,fin_flag_number >,LLC <=,1251276136943778783713685275011300537715092657394,520582048177068818674784514618258893555315007951
1251276136943778783713685275011300537715092657394-681503808608794911981134712221284126975357543438,121.21310940812,fin_flag_number >,syn_count <=,1251276136943778783713685275011300537715092657394,681503808608794911981134712221284126975357543438
1251276136943778783713685275011300537715092657394-684418957212367241623111035135876005715150589706,1766.3878121005876,fin_flag_number >,HTTP <=,1251276136943778783713685275011300537715092657394,684418957212367241623111035135876005715150589706
1251276136943778783713685275011300537715092657394-714914936218336719861297767221934377853836589461,419.1953367030817,fin_flag_number >,UDP >,1251276136943778783713685275011300537715092657394,714914936218336719861297767221934377853836589461
1251276136943778783713685275011300537715092657394-786396322989194697344344278946426998739971577495,717.6989107051751,fin_flag_number >,HTTPS <=,1251276136943778783713685275011300537715092657394,786396322989194697344344278946426998739971577495
1251276136943778783713685275011300537715092657394-795584812918386367255521286735341258439959854242,1072.9315232770364,fin_flag_number >,syn_count >,1251276136943778783713685275011300537715092657394,795584812918386367255521286735341258439959854242
1251276136943778783713685275011300537715092657394-835140271881840015202809914014108690929910415575,17.171857166150335,fin_flag_number >,IAT >,1251276136943778783713685275011300537715092657394,835140271881840015202809914014108690929910415575
1251276136943778783713685275011300537715092657394-841356973986788424033641854148712928121319667477,35.35382357736834,fin_flag_number >,Variance >,1251276136943778783713685275011300537715092657394,841356973986788424033641854148712928121319667477
1251276136943778783713685275011300537715092657394-841518471221275042570144506781210008737201997031,3522.1531850433666,fin_flag_number >,Min <=,1251276136943778783713685275011300537715092657394,841518471221275042570144506781210008737201997031
1251276136943778783713685275011300537715092657394-843826879422383561066103188424018239931401286651,28.28305886189467,fin_flag_number >,ack_count <=,1251276136943778783713685275011300537715092657394,843826879422383561066103188424018239931401286651
1251276136943778783713685275011300537715092657394-896530251803066355404557928035950607124936193677,57.57622696885701,fin_flag_number >,psh_flag_number <=,1251276136943778783713685275011300537715092657394,896530251803066355404557928035950607124936193677
1251276136943778783713685275011300537715092657394-922599836131670820904126277297069322180441856169,2406.226850512563,fin_flag_number >,Rate <=,1251276136943778783713685275011300537715092657394,922599836131670820904126277297069322180441856169
1251276136943778783713685275011300537715092657394-926368966621798523173828527325665066772113177503,1517.2166702608313,fin_flag_number >,UDP <=,1251276136943778783713685275011300537715092657394,926368966621798523173828527325665066772113177503
1251276136943778783713685275011300537715092657394-940331364486966071141541838460909450599289486914,2100.3266701030384,fin_flag_number >,rst_count >,1251276136943778783713685275011300537715092657394,940331364486966071141541838460909450599289486914
1251276136943778783713685275011300537715092657394-974265510705878984211701297112044370513255377925,1560.651367798741,fin_flag_number >,Std <=,1251276136943778783713685275011300537715092657394,974265510705878984211701297112044370513255377925
1329847435934461746074927120436757452470095790255-1043469376771332113858820724324827897913309990452,316.1641937061797,Min >,LLC >,1329847435934461746074927120436757452470095790255,1043469376771332113858820724324827897913309990452
1329847435934461746074927120436757452470095790255-1043754360836331848364792327262011021650379248223,199.92017010040868,Min >,DNS >,1329847435934461746074927120436757452470095790255,1043754360836331848364792327262011021650379248223
1329847435934461746074927120436757452470095790255-1077028023530208599426324724984012030801332581683,1372.5755432009805,Min >,Time_To_Live >,1329847435934461746074927120436757452470095790255,1077028023530208599426324724984012030801332581683
1329847435934461746074927120436757452470095790255-1085488307210616684491611463585545838953333018237,338.1422158287004,Min >,Type >,1329847435934461746074927120436757452470095790255,1085488307210616684491611463585545838953333018237
1329847435934461746074927120436757452470095790255-1091995366823138898995898948102109473193356840202,1015.1597912930051,Min >,DNS <=,1329847435934461746074927120436757452470095790255,1091995366823138898995898948102109473193356840202
1329847435934461746074927120436757452470095790255-109928824856976412487775174607761519739702474552,525.2568074351867,Min >,Number <=,1329847435934461746074927120436757452470095790255,109928824856976412487775174607761519739702474552
1329847435934461746074927120436757452470095790255-1118614325010621431186771152252517336813918651911,1159.4424924917028,Min >,sum >,1329847435934461746074927120436757452470095790255,1118614325010621431186771152252517336813918651911
1329847435934461746074927120436757452470095790255-1184472685782376059334758133512718430805424685192,20.202184901353334,Min >,SSH >,1329847435934461746074927120436757452470095790255,1184472685782376059334758133512718430805424685192
1329847435934461746074927120436757452470095790255-1232849963170894971818913290506039176322619533319,2021.2285993804012,Min >,psh_flag_number >,1329847435934461746074927120436757452470095790255,1232849963170894971818913290506039176322619533319
1329847435934461746074927120436757452470095790255-1233133706649643691022119102239698495899057226060,1737.3064410933976,Min >,Time_To_Live <=,1329847435934461746074927120436757452470095790255,1233133706649643691022119102239698495899057226060
1329847435934461746074927120436757452470095790255-1236189254858718471128603624930063881324958313531,1148.494211641937,Min >,HTTPS >,1329847435934461746074927120436757452470095790255,1236189254858718471128603624930063881324958313531
1329847435934461746074927120436757452470095790255-1239329028096551917906154637654656383307088642249,34.34371433230067,Min >,cwr_flag_number <=,1329847435934461746074927120436757452470095790255,1239329028096551917906154637654656383307088642249
1329847435934461746074927120436757452470095790255-1251276136943778783713685275011300537715092657394,2.0202184901353335,Min >,fin_flag_number >,1329847435934461746074927120436757452470095790255,1251276136943778783713685275011300537715092657394
1329847435934461746074927120436757452470095790255-1329847435934461746074927120436757452470095790255,2368.7061796836783,Min >,Min >,1329847435934461746074927120436757452470095790255,1329847435934461746074927120436757452470095790255
1329847435934461746074927120436757452470095790255-1338222599102815322204523610829624561969283441716,480.81200065220935,Min >,SSH <=,1329847435934461746074927120436757452470095790255,1338222599102815322204523610829624561969283441716
1329847435934461746074927120436757452470095790255-1345309773886921328764805451107636357621530213384,1698.6290322580646,Min >,Class -1,1329847435934461746074927120436757452470095790255,1345309773886921328764805451107636357621530213384
1329847435934461746074927120436757452470095790255-1375509225989204300559045429796274689340158771149,900.9359861773694,Min >,rst_count <=,1329847435934461746074927120436757452470095790255,1375509225989204300559045429796274689340158771149
1329847435934461746074927120436757452470095790255-1379366653555122327876205020011632492492609315477,435.3570846241644,Min >,Type <=,1329847435934461746074927120436757452470095790255,1379366653555122327876205020011632492492609315477
1329847435934461746074927120436757452470095790255-1418162538066850581097605911983264533342366443794,231.23355669750634,Min >,Header_Length <=,1329847435934461746074927120436757452470095790255,1418162538066850581097605911983264533342366443794
1329847435934461746074927120436757452470095790255-1429650867505148313720594668477948880050562903683,29.293168106962337,Min >,syn_flag_number >,1329847435934461746074927120436757452470095790255,1429650867505148313720594668477948880050562903683
1329847435934461746074927120436757452470095790255-1454952188391427871478129207189215566009723810659,584.853252894179,Min >,Std >,1329847435934461746074927120436757452470095790255,1454952188391427871478129207189215566009723810659
1329847435934461746074927120436757452470095790255-1455733501014453866297060548284701359849809242142,464.6502527311267,Min >,DHCP <=,1329847435934461746074927120436757452470095790255,1455733501014453866297060548284701359849809242142
1329847435934461746074927120436757452470095790255-153155765823982001952501641876618811106762500815,1721.2261535953041,Min >,ack_flag_number >,1329847435934461746074927120436757452470095790255,153155765823982001952501641876618811106762500815
1329847435934461746074927120436757452470095790255-160227321490815016489601533331665083666172936667,302.9513130973107,Min >,IGMP <=,1329847435934461746074927120436757452470095790255,160227321490815016489601533331665083666172936667
1329847435934461746074927120436757452470095790255-161772624339136553719839337862344762258727720981,167.67813468123268,Min >,ack_flag_number <=,1329847435934461746074927120436757452470095790255,161772624339136553719839337862344762258727720981
1329847435934461746074927120436757452470095790255-171982518954274878349485416184092168691833932185,10682.915375835644,Min >,Class 1,1329847435934461746074927120436757452470095790255,171982518954274878349485416184092168691833932185
1329847435934461746074927120436757452470095790255-207766774224049171901964708681563529125144087827,232.32512636556336,Min >,HTTP >,1329847435934461746074927120436757452470095790255,207766774224049171901964708681563529125144087827
1329847435934461746074927120436757452470095790255-215123608059624622405742600984392925785664489773,2265.6750366867764,Min >,Variance <=,1329847435934461746074927120436757452470095790255,215123608059624622405742600984392925785664489773
1329847435934461746074927120436757452470095790255-218607780770691257170847497927336330511308420255,2201.0280450024457,Min >,ack_count >,1329847435934461746074927120436757452470095790255,218607780770691257170847497927336330511308420255
1329847435934461746074927120436757452470095790255-223165296026140232481876277255273629987157553131,226.26447089515736,Min >,Header_Length >,1329847435934461746074927120436757452470095790255,223165296026140232481876277255273629987157553131
1329847435934461746074927120436757452470095790255-335418722972519651500040442315750311827115323662,765.4998869153128,Min >,Rate >,1329847435934461746074927120436757452470095790255,335418722972519651500040442315750311827115323662
1329847435934461746074927120436757452470095790255-337274849629170698169636561573185333120886675912,7.0707647154736675,Min >,ece_flag_number >,1329847435934461746074927120436757452470095790255,337274849629170698169636561573185333120886675912
1329847435934461746074927120436757452470095790255-338730224709676774412755851787278702947952010784,2862.2422984068207,Min >,sum <=,1329847435934461746074927120436757452470095790255,338730224709676774412755851787278702947952010784
1329847435934461746074927120436757452470095790255-371266811264664269299964157380215767396824640058,43.43469753790967,Min >,ICMP >,1329847435934461746074927120436757452470095790255,371266811264664269299964157380215767396824640058
1329847435934461746074927120436757452470095790255-378316838538499851440768051160724422589084218125,961.46108045844,Min >,IAT <=,1329847435934461746074927120436757452470095790255,378316838538499851440768051160724422589084218125
1329847435934461746074927120436757452470095790255-40351198695966294513339726256484683518911283460,304.04288276536766,Min >,fin_flag_number <=,1329847435934461746074927120436757452470095790255,40351198695966294513339726256484683518911283460
1329847435934461746074927120436757452470095790255-450410814915736770904937984733342042835793211647,18.181966411218003,Min >,ece_flag_number <=,1329847435934461746074927120436757452470095790255,450410814915736770904937984733342042835793211647
1329847435934461746074927120436757452470095790255-475011065740486827108472353828139148231878458661,1114.9976857087254,Min >,syn_flag_number <=,1329847435934461746074927120436757452470095790255,475011065740486827108472353828139148231878458661
1329847435934461746074927120436757452470095790255-505469541859377927785473031559292540931343582537,941.4218164030655,Min >,ICMP <=,1329847435934461746074927120436757452470095790255,505469541859377927785473031559292540931343582537
1329847435934461746074927120436757452470095790255-681503808608794911981134712221284126975357543438,957.583564324148,Min >,syn_count <=,1329847435934461746074927120436757452470095790255,681503808608794911981134712221284126975357543438
1329847435934461746074927120436757452470095790255-684418957212367241623111035135876005715150589706,2525.1916522461775,Min >,HTTP <=,1329847435934461746074927120436757452470095790255,684418957212367241623111035135876005715150589706
1329847435934461746074927120436757452470095790255-714914936218336719861297767221934377853836589461,523.0736680990727,Min >,UDP >,1329847435934461746074927120436757452470095790255,714914936218336719861297767221934377853836589461
1329847435934461746074927120436757452470095790255-786396322989194697344344278946426998739971577495,627.1963807640317,Min >,HTTPS <=,1329847435934461746074927120436757452470095790255,786396322989194697344344278946426998739971577495
1329847435934461746074927120436757452470095790255-795584812918386367255521286735341258439959854242,514.064145316453,Min >,syn_count >,1329847435934461746074927120436757452470095790255,795584812918386367255521286735341258439959854242
1329847435934461746074927120436757452470095790255-835140271881840015202809914014108690929910415575,1728.0525370418097,Min >,IAT >,1329847435934461746074927120436757452470095790255,835140271881840015202809914014108690929910415575
1329847435934461746074927120436757452470095790255-841356973986788424033641854148712928121319667477,857.5827490624491,Min >,Variance >,1329847435934461746074927120436757452470095790255,841356973986788424033641854148712928121319667477
1329847435934461746074927120436757452470095790255-841518471221275042570144506781210008737201997031,1814.596090425672,Min >,Min <=,1329847435934461746074927120436757452470095790255,841518471221275042570144506781210008737201997031
1329847435934461746074927120436757452470095790255-843826879422383561066103188424018239931401286651,285.8609163541497,Min >,ack_count <=,1329847435934461746074927120436757452470095790255,843826879422383561066103188424018239931401286651
1329847435934461746074927120436757452470095790255-896530251803066355404557928035950607124936193677,2264.176164903773,Min >,psh_flag_number <=,1329847435934461746074927120436757452470095790255,896530251803066355404557928035950607124936193677
1329847435934461746074927120436757452470095790255-922599836131670820904126277297069322180441856169,1778.5579992951932,Min >,Rate <=,1329847435934461746074927120436757452470095790255,922599836131670820904126277297069322180441856169
1329847435934461746074927120436757452470095790255-926368966621798523173828527325665066772113177503,634.3486059024947,Min >,UDP <=,1329847435934461746074927120436757452470095790255,926368966621798523173828527325665066772113177503
1329847435934461746074927120436757452470095790255-974265510705878984211701297112044370513255377925,970.7149845100278,Min >,Std <=,1329847435934461746074927120436757452470095790255,974265510705878984211701297112044370513255377925
1338222599102815322204523610829624561969283441716-1043469376771332113858820724324827897913309990452,20505.33171946582,SSH <=,LLC >,1338222599102815322204523610829624561969283441716,1043469376771332113858820724324827897913309990452
1338222599102815322204523610829624561969283441716-1043754360836331848364792327262011021650379248223,153.53660525028533,SSH <=,DNS >,1338222599102815322204523610829624561969283441716,1043754360836331848364792327262011021650379248223
1338222599102815322204523610829624561969283441716-1077028023530208599426324724984012030801332581683,3542.453122452307,SSH <=,Time_To_Live >,1338222599102815322204523610829624561969283441716,1077028023530208599426324724984012030801332581683
1338222599102815322204523610829624561969283441716-1085488307210616684491611463585545838953333018237,130.304092613729,SSH <=,Type >,1338222599102815322204523610829624561969283441716,1085488307210616684491611463585545838953333018237
1338222599102815322204523610829624561969283441716-1091995366823138898995898948102109473193356840202,1678.8015653024622,SSH <=,DNS <=,1338222599102815322204523610829624561969283441716,1091995366823138898995898948102109473193356840202
1338222599102815322204523610829624561969283441716-109928824856976412487775174607761519739702474552,359.5988912440894,SSH <=,Number <=,1338222599102815322204523610829624561969283441716,109928824856976412487775174607761519739702474552
1338222599102815322204523610829624561969283441716-1118614325010621431186771152252517336813918651911,10379.573052707985,SSH <=,sum >,1338222599102815322204523610829624561969283441716,1118614325010621431186771152252517336813918651911
1338222599102815322204523610829624561969283441716-1232849963170894971818913290506039176322619533319,1635.3668677645526,SSH <=,psh_flag_number >,1338222599102815322204523610829624561969283441716,1232849963170894971818913290506039176322619533319
1338222599102815322204523610829624561969283441716-1233133706649643691022119102239698495899057226060,3894.736867711955,SSH <=,Time_To_Live <=,1338222599102815322204523610829624561969283441716,1233133706649643691022119102239698495899057226060
1338222599102815322204523610829624561969283441716-1236189254858718471128603624930063881324958313531,3188.914886678624,SSH <=,HTTPS >,1338222599102815322204523610829624561969283441716,1236189254858718471128603624930063881324958313531
1338222599102815322204523610829624561969283441716-1251276136943778783713685275011300537715092657394,1237.4978698000768,SSH <=,fin_flag_number >,1338222599102815322204523610829624561969283441716,1251276136943778783713685275011300537715092657394
1338222599102815322204523610829624561969283441716-1329847435934461746074927120436757452470095790255,1020.0474166723648,SSH <=,Min >,1338222599102815322204523610829624561969283441716,1329847435934461746074927120436757452470095790255
1338222599102815322204523610829624561969283441716-1345309773886921328764805451107636357621530213384,5595.483870967742,SSH <=,Class -1,1338222599102815322204523610829624561969283441716,1345309773886921328764805451107636357621530213384
1338222599102815322204523610829624561969283441716-1375509225989204300559045429796274689340158771149,11413.224360019567,SSH <=,rst_count <=,1338222599102815322204523610829624561969283441716,1375509225989204300559045429796274689340158771149
1338222599102815322204523610829624561969283441716-1379366653555122327876205020011632492492609315477,7517.102665116793,SSH <=,Type <=,1338222599102815322204523610829624561969283441716,1379366653555122327876205020011632492492609315477
1338222599102815322204523610829624561969283441716-1418162538066850581097605911983264533342366443794,12630.60150534128,SSH <=,Header_Length <=,1338222599102815322204523610829624561969283441716,1418162538066850581097605911983264533342366443794
1338222599102815322204523610829624561969283441716-1429650867505148313720594668477948880050562903683,861.0529630817945,SSH <=,syn_flag_number >,1338222599102815322204523610829624561969283441716,1429650867505148313720594668477948880050562903683
1338222599102815322204523610829624561969283441716-1454952188391427871478129207189215566009723810659,287.7996744212957,SSH <=,Std >,1338222599102815322204523610829624561969283441716,1454952188391427871478129207189215566009723810659
1338222599102815322204523610829624561969283441716-1455733501014453866297060548284701359849809242142,4090.860982101061,SSH <=,DHCP <=,1338222599102815322204523610829624561969283441716,1455733501014453866297060548284701359849809242142
1338222599102815322204523610829624561969283441716-153155765823982001952501641876618811106762500815,11663.11235358163,SSH <=,ack_flag_number >,1338222599102815322204523610829624561969283441716,153155765823982001952501641876618811106762500815
1338222599102815322204523610829624561969283441716-160227321490815016489601533331665083666172936667,19261.91982295672,SSH <=,IGMP <=,1338222599102815322204523610829624561969283441716,160227321490815016489601533331665083666172936667
1338222599102815322204523610829624561969283441716-161772624339136553719839337862344762258727720981,2499.776000273507,SSH <=,ack_flag_number <=,1338222599102815322204523610829624561969283441716,161772624339136553719839337862344762258727720981
1338222599102815322204523610829624561969283441716-171982518954274878349485416184092168691833932185,24946.668025436167,SSH <=,Class 1,1338222599102815322204523610829624561969283441716,171982518954274878349485416184092168691833932185
1338222599102815322204523610829624561969283441716-207766774224049171901964708681563529125144087827,493.69903956912106,SSH <=,HTTP >,1338222599102815322204523610829624561969283441716,207766774224049171901964708681563529125144087827
1338222599102815322204523610829624561969283441716-215123608059624622405742600984392925785664489773,14098.89304555472,SSH <=,Variance <=,1338222599102815322204523610829624561969283441716,215123608059624622405742600984392925785664489773
1338222599102815322204523610829624561969283441716-218607780770691257170847497927336330511308420255,3225.067022401288,SSH <=,ack_count >,1338222599102815322204523610829624561969283441716,218607780770691257170847497927336330511308420255
1338222599102815322204523610829624561969283441716-223165296026140232481876277255273629987157553131,12462.402023952915,SSH <=,Header_Length >,1338222599102815322204523610829624561969283441716,223165296026140232481876277255273629987157553131
1338222599102815322204523610829624561969283441716-335418722972519651500040442315750311827115323662,1671.7308005869884,SSH <=,Rate >,1338222599102815322204523610829624561969283441716,335418722972519651500040442315750311827115323662
1338222599102815322204523610829624561969283441716-338730224709676774412755851787278702947952010784,14537.329334167882,SSH <=,sum <=,1338222599102815322204523610829624561969283441716,338730224709676774412755851787278702947952010784
1338222599102815322204523610829624561969283441716-378316838538499851440768051160724422589084218125,13415.163131236095,SSH <=,IAT <=,1338222599102815322204523610829624561969283441716,378316838538499851440768051160724422589084218125
1338222599102815322204523610829624561969283441716-40351198695966294513339726256484683518911283460,4360.23430884217,SSH <=,fin_flag_number <=,1338222599102815322204523610829624561969283441716,40351198695966294513339726256484683518911283460
1338222599102815322204523610829624561969283441716-475011065740486827108472353828139148231878458661,1698.5149876658795,SSH <=,syn_flag_number <=,1338222599102815322204523610829624561969283441716,475011065740486827108472353828139148231878458661
1338222599102815322204523610829624561969283441716-505469541859377927785473031559292540931343582537,5710.147562367521,SSH <=,ICMP <=,1338222599102815322204523610829624561969283441716,505469541859377927785473031559292540931343582537
1338222599102815322204523610829624561969283441716-520582048177068818674784514618258893555315007951,1072.5730974158835,SSH <=,LLC <=,1338222599102815322204523610829624561969283441716,520582048177068818674784514618258893555315007951
1338222599102815322204523610829624561969283441716-565103970815292376991711972572924808853013487374,152.44503558222837,SSH <=,IGMP >,1338222599102815322204523610829624561969283441716,565103970815292376991711972572924808853013487374
1338222599102815322204523610829624561969283441716-629827923182617752624696690572530002196221478554,14.141529430947335,SSH <=,DHCP >,1338222599102815322204523610829624561969283441716,629827923182617752624696690572530002196221478554
1338222599102815322204523610829624561969283441716-681503808608794911981134712221284126975357543438,8034.327474845232,SSH <=,syn_count <=,1338222599102815322204523610829624561969283441716,681503808608794911981134712221284126975357543438
1338222599102815322204523610829624561969283441716-684418957212367241623111035135876005715150589706,2984.872819174955,SSH <=,HTTP <=,1338222599102815322204523610829624561969283441716,684418957212367241623111035135876005715150589706
1338222599102815322204523610829624561969283441716-714914936218336719861297767221934377853836589461,2593.145937103875,SSH <=,UDP >,1338222599102815322204523610829624561969283441716,714914936218336719861297767221934377853836589461
1338222599102815322204523610829624561969283441716-786396322989194697344344278946426998739971577495,2884.546162221299,SSH <=,HTTPS <=,1338222599102815322204523610829624561969283441716,786396322989194697344344278946426998739971577495
1338222599102815322204523610829624561969283441716-795584812918386367255521286735341258439959854242,1563.6816955339439,SSH <=,syn_count >,1338222599102815322204523610829624561969283441716,795584812918386367255521286735341258439959854242
1338222599102815322204523610829624561969283441716-835140271881840015202809914014108690929910415575,2348.0966926673786,SSH <=,IAT >,1338222599102815322204523610829624561969283441716,835140271881840015202809914014108690929910415575
1338222599102815322204523610829624561969283441716-841356973986788424033641854148712928121319667477,3079.8230882113157,SSH <=,Variance >,1338222599102815322204523610829624561969283441716,841356973986788424033641854148712928121319667477
1338222599102815322204523610829624561969283441716-841518471221275042570144506781210008737201997031,20229.148301362802,SSH <=,Min <=,1338222599102815322204523610829624561969283441716,841518471221275042570144506781210008737201997031
1338222599102815322204523610829624561969283441716-843826879422383561066103188424018239931401286651,15446.981585605108,SSH <=,ack_count <=,1338222599102815322204523610829624561969283441716,843826879422383561066103188424018239931401286651
1338222599102815322204523610829624561969283441716-896530251803066355404557928035950607124936193677,853.5423120821785,SSH <=,psh_flag_number <=,1338222599102815322204523610829624561969283441716,896530251803066355404557928035950607124936193677
1338222599102815322204523610829624561969283441716-922599836131670820904126277297069322180441856169,24529.313694292643,SSH <=,Rate <=,1338222599102815322204523610829624561969283441716,922599836131670820904126277297069322180441856169
1338222599102815322204523610829624561969283441716-926368966621798523173828527325665066772113177503,17617.722645340124,SSH <=,UDP <=,1338222599102815322204523610829624561969283441716,926368966621798523173828527325665066772113177503
1338222599102815322204523610829624561969283441716-940331364486966071141541838460909450599289486914,221.05100382384035,SSH <=,rst_count >,1338222599102815322204523610829624561969283441716,940331364486966071141541838460909450599289486914
1338222599102815322204523610829624561969283441716-974265510705878984211701297112044370513255377925,1938.3996412848526,SSH <=,Std <=,1338222599102815322204523610829624561969283441716,974265510705878984211701297112044370513255377925
1345309773886921328764805451107636357621530213384-1043469376771332113858820724324827897913309990452,8193.387096774193,Class -1,LLC >,1345309773886921328764805451107636357621530213384,1043469376771332113858820724324827897913309990452
1345309773886921328764805451107636357621530213384-1043754360836331848364792327262011021650379248223,799.3548387096774,Class -1,DNS >,1345309773886921328764805451107636357621530213384,1043754360836331848364792327262011021650379248223
1345309773886921328764805451107636357621530213384-1077028023530208599426324724984012030801332581683,1598.7096774193549,Class -1,Time_To_Live >,1345309773886921328764805451107636357621530213384,1077028023530208599426324724984012030801332581683
1345309773886921328764805451107636357621530213384-1085488307210616684491611463585545838953333018237,3397.2580645161293,Class -1,Type >,1345309773886921328764805451107636357621530213384,1085488307210616684491611463585545838953333018237
1345309773886921328764805451107636357621530213384-1091995366823138898995898948102109473193356840202,6994.354838709678,Class -1,DNS <=,1345309773886921328764805451107636357621530213384,1091995366823138898995898948102109473193356840202
1345309773886921328764805451107636357621530213384-109928824856976412487775174607761519739702474552,499.5967741935484,Class -1,Number <=,1345309773886921328764805451107636357621530213384,109928824856976412487775174607761519739702474552
1345309773886921328764805451107636357621530213384-1118614325010621431186771152252517336813918651911,6294.91935483871,Class -1,sum >,1345309773886921328764805451107636357621530213384,1118614325010621431186771152252517336813918651911
1345309773886921328764805451107636357621530213384-1184472685782376059334758133512718430805424685192,99.91935483870968,Class -1,SSH >,1345309773886921328764805451107636357621530213384,1184472685782376059334758133512718430805424685192
1345309773886921328764805451107636357621530213384-1232849963170894971818913290506039176322619533319,399.6774193548387,Class -1,psh_flag_number >,1345309773886921328764805451107636357621530213384,1232849963170894971818913290506039176322619533319
1345309773886921328764805451107636357621530213384-1233133706649643691022119102239698495899057226060,10391.612903225807,Class -1,Time_To_Live <=,1345309773886921328764805451107636357621530213384,1233133706649643691022119102239698495899057226060
1345309773886921328764805451107636357621530213384-1236189254858718471128603624930063881324958313531,899.2741935483871,Class -1,HTTPS >,1345309773886921328764805451107636357621530213384,1236189254858718471128603624930063881324958313531
1345309773886921328764805451107636357621530213384-1239329028096551917906154637654656383307088642249,999.1935483870968,Class -1,cwr_flag_number <=,1345309773886921328764805451107636357621530213384,1239329028096551917906154637654656383307088642249
1345309773886921328764805451107636357621530213384-1251276136943778783713685275011300537715092657394,10291.693548387097,Class -1,fin_flag_number >,1345309773886921328764805451107636357621530213384,1251276136943778783713685275011300537715092657394
1345309773886921328764805451107636357621530213384-1329847435934461746074927120436757452470095790255,1099.1129032258066,Class -1,Min >,1345309773886921328764805451107636357621530213384,1329847435934461746074927120436757452470095790255
